"name","recclass","mass","fall","year","reclat","reclong","GeoLocation"
"Graves Nunataks 98155","H5","33.9","Found","1998","-86.716670","-141.500000","(-86.71667, -141.5)"
"Graves Nunataks 98156","H5","29.3","Found","1998","-86.716670","-141.500000","(-86.71667, -141.5)"
"Graves Nunataks 98157","Eucrite-br","39.200000000000003","Found","1998","-86.716670","-141.500000","(-86.71667, -141.5)"
"Graves Nunataks 98158","Eucrite-br","66.900000000000006","Found","1998","-86.716670","-141.500000","(-86.71667, -141.5)"
"Graves Nunataks 98159","Eucrite-br","33.9","Found","1998","-86.716670","-141.500000","(-86.71667, -141.5)"
"Graves Nunataks 98160","H6","7.8","Found","1998","-86.716670","-141.500000","(-86.71667, -141.5)"
"Graves Nunataks 98161","H6","7.7","Found","1998","-86.716670","-141.500000","(-86.71667, -141.5)"
"Graves Nunataks 98162","L6","0.8","Found","1998","-86.716670","-141.500000","(-86.71667, -141.5)"
"Graves Nunataks 98163","H6","15.5","Found","1998","-86.716670","-141.500000","(-86.71667, -141.5)"
"Graves Nunataks 98164","L6","15.1","Found","1998","-86.716670","-141.500000","(-86.71667, -141.5)"
"Graves Nunataks 98165","H6","11.3","Found","1998","-86.716670","-141.500000","(-86.71667, -141.5)"
"Graves Nunataks 98166","H5","10.8","Found","1998","-86.716670","-141.500000","(-86.71667, -141.5)"
"Graves Nunataks 98167","H5","4.9000000000000004","Found","1998","-86.716670","-141.500000","(-86.71667, -141.5)"
"Graves Nunataks 98168","Howardite","7","Found","1998","-86.716670","-141.500000","(-86.71667, -141.5)"
"Graves Nunataks 98169","LL5","22.1","Found","1998","-86.716670","-141.500000","(-86.71667, -141.5)"
"Graves Nunataks 98170","H5","21","Found","1998","-86.716670","-141.500000","(-86.71667, -141.5)"
"Graves Nunataks 98171","L3.8","8","Found","1998","-86.716670","-141.500000","(-86.71667, -141.5)"
"Graves Nunataks 98172","H6","13.8","Found","1998","-86.716670","-141.500000","(-86.71667, -141.5)"
"Graves Nunataks 98173","L5","30","Found","1998","-86.716670","-141.500000","(-86.71667, -141.5)"
"Graves Nunataks 98174","L6","8.5","Found","1998","-86.716670","-141.500000","(-86.71667, -141.5)"
"Graves Nunataks 98175","L6","27.5","Found","1998","-86.716670","-141.500000","(-86.71667, -141.5)"
"Graves Nunataks 98176","H6","15.1","Found","1998","-86.716670","-141.500000","(-86.71667, -141.5)"
"Graves Nunataks 98177","H6","10","Found","1998","-86.716670","-141.500000","(-86.71667, -141.5)"
"Graves Nunataks 98178","L6","7.2","Found","1998","-86.716670","-141.500000","(-86.71667, -141.5)"
"Graves Nunataks 98179","H6","18.7","Found","1998","-86.716670","-141.500000","(-86.71667, -141.5)"
"Graves Nunataks 98180","H5","13.1","Found","1998","-86.716670","-141.500000","(-86.71667, -141.5)"
"Graves Nunataks 98181","L4","2.9","Found","1998","-86.716670","-141.500000","(-86.71667, -141.5)"
"Graves Nunataks 98182","H6","63.5","Found","1998","-86.716670","-141.500000","(-86.71667, -141.5)"
"Graves Nunataks 98183","L6","145.4","Found","1998","-86.716670","-141.500000","(-86.71667, -141.5)"
"Graves Nunataks 98184","L6","119.1","Found","1998","-86.716670","-141.500000","(-86.71667, -141.5)"
"Graves Nunataks 98185","H6","70","Found","1998","-86.716670","-141.500000","(-86.71667, -141.5)"
"Graves Nunataks 98186","H6","29000","Found","1998","-86.716670","-141.500000","(-86.71667, -141.5)"
"Gruñidora","H4","130","Found","1998","24.166670","-102.000000","(24.16667, -102.0)"
"Hammadah al Hamra 255","L6","194.5","Found","1998","28.949670","13.080670","(28.94967, 13.08067)"
"Hammadah al Hamra 256","LL6","264.8","Found","1998","28.949670","13.083170","(28.94967, 13.08317)"
"Hammadah al Hamra 257","L6","45.8","Found","1998","28.804500","12.818330","(28.8045, 12.81833)"
"Hammadah al Hamra 258","L5/6","1210","Found","1998","28.858500","11.432170","(28.8585, 11.43217)"
"Hammadah al Hamra 259","H5","5055","Found","1998","28.750000","11.566670","(28.75, 11.56667)"
"Hope Creek","LL6","9830","Found","1998","65.383330","-146.266670","(65.38333, -146.26667)"
"Jiddat al Harasis 092","H4-5","204.55","Found","1998","19.205670","56.730550","(19.20567, 56.73055)"
"Jiddat al Harasis 102","H5","1007.33","Found","1998","19.511850","56.981780","(19.51185, 56.98178)"
"Klein Glacier 98300","EH3","33.6","Found","1998","-86.933330","-144.300000","(-86.93333, -144.3)"
"Lahmada","H6","7360","Found","1998","27.166670","-9.500000","(27.16667, -9.5)"
"Lahmada 011","H5","1520","Found","1998","27.230330","-9.750500","(27.23033, -9.7505)"
"Lahmada 012","H5","2510","Found","1998","27.233330","-9.758500","(27.23333, -9.7585)"
"Lahmada 013","H6","1373","Found","1998","27.233500","-9.758170","(27.2335, -9.75817)"
"Lahmada 014","H5","312","Found","1998","27.236330","-9.741330","(27.23633, -9.74133)"
"Lahmada 015","H6","1455","Found","1998","27.233500","-9.757670","(27.2335, -9.75767)"
"Lahmada 016","H5","998","Found","1998","27.230000","-9.756670","(27.23, -9.75667)"
"Lahmada 017","H5","85","Found","1998","27.226500","-9.741170","(27.2265, -9.74117)"
"Lahmada 018","H5","226","Found","1998","27.285000","-9.590170","(27.285, -9.59017)"
"Lucerne Valley 014","L5","3.4","Found","1998","34.501330","-116.964670","(34.50133, -116.96467)"
"Lucerne Valley 015","LL6","12.5","Found","1998","34.509500","-116.955830","(34.5095, -116.95583)"
"Lucerne Valley 016","L5","4.0999999999999996","Found","1998","34.512500","-116.950830","(34.5125, -116.95083)"
"Mount Leake","L5","3667","Found","1998","-25.876670","119.073330","(-25.87667, 119.07333)"
"Northwest Africa 052","L5","1088","Found","1998","31.116670","-5.183330","(31.11667, -5.18333)"
"Northwest Africa 727","L4","364","Found","1998","30.333330","-5.750000","(30.33333, -5.75)"
"Northwest Africa 728","L4","454","Found","1998","30.333330","-5.750000","(30.33333, -5.75)"
"Northwest Africa 729","L5","319","Found","1998","30.333330","-5.750000","(30.33333, -5.75)"
"Northwest Africa 730","L4","150","Found","1998","30.333330","-5.750000","(30.33333, -5.75)"
"Overland Park","H4","1374","Found","1998","38.966670","-94.666670","(38.96667, -94.66667)"
"Roach","LL6","10.56","Found","1998","35.633330","-115.366670","(35.63333, -115.36667)"
"Roosevelt County 103","L6","10","Found","1998","33.738830","-103.650000","(33.73883, -103.65)"
"Roosevelt County 104","L5","51.7","Found","1998","33.722170","-103.673330","(33.72217, -103.67333)"
"Roosevelt County 105","H5","30","Found","1998","34.188330","-103.941670","(34.18833, -103.94167)"
"Safsaf","L6","11870","Found","1998","30.266670","-4.666670","(30.26667, -4.66667)"
"Sayh al Uhaymir 204","H5","139.96","Found","1998","21.083500","57.252750","(21.0835, 57.25275)"
"Scott Glacier 98200","L4","311.5","Found","1998","-87.033330","-148.000000","(-87.03333, -148.0)"
"Scott Glacier 98201","L6","199","Found","1998","-87.033330","-148.000000","(-87.03333, -148.0)"
"Scott Glacier 98202","L6","84.3","Found","1998","-87.033330","-148.000000","(-87.03333, -148.0)"
"Shalim 005","H5","344.66","Found","1998","18.214320","55.713220","(18.21432, 55.71322)"
"Shalim 006","H6","374.42","Found","1998","18.447280","55.921630","(18.44728, 55.92163)"
"Shalim 007","H6","323.85000000000002","Found","1998","18.526320","55.932980","(18.52632, 55.93298)"
"Shişr 022","L5","255.25","Found","1998","18.167200","53.845550","(18.1672, 53.84555)"
"Shişr 023","L5","841","Found","1998","18.552870","53.987430","(18.55287, 53.98743)"
"Shişr 024","L5","900.84","Found","1998","18.554730","53.996870","(18.55473, 53.99687)"
"Shişr 025","L6","7293.48","Found","1998","18.107400","53.831900","(18.1074, 53.8319)"
"Shişr 026","H4","396.56","Found","1998","18.123030","53.754780","(18.12303, 53.75478)"
"Shişr 027","H6","61.39","Found","1998","18.141300","53.912050","(18.1413, 53.91205)"
"Shişr 028","LL6","818.11","Found","1998","18.142770","53.807530","(18.14277, 53.80753)"
"Shişr 029","H5","204.71","Found","1998","18.150100","53.800470","(18.1501, 53.80047)"
"Shişr 030","H5","176.28","Found","1998","18.153600","53.774870","(18.1536, 53.77487)"
"Temple Bar","CR","106","Found","1998","35.916670","-114.433330","(35.91667, -114.43333)"
"Wildcat Peak","H5","202","Found","1998","32.565330","-111.725500","(32.56533, -111.7255)"
"Yamato 980318","Eucrite-cm","166.81","Found","1998","-71.500000","35.666670","(-71.5, 35.66667)"
"Yamato 980459","Martian (shergottite)","82.46","Found","1998","-72.098020","35.242650","(-72.09802, 35.24265)"
"Yamato 981031","Lunar (anorth)","185.8","Found","1998","-71.546940","35.401940","(-71.54694, 35.40194)"
"Yamato 981651","Eucrite","235.88","Found","1998","-71.500000","35.666670","(-71.5, 35.66667)"
"Zakłodzie","Enst achon-ung","8680","Found","1998","50.762780","22.866110","(50.76278, 22.86611)"
"Zapaliname","Iron, IAB-MG","85000","Found","1998","25.009440","-100.750000","(25.00944, -100.75)"
"Zegdou","H3","6700","Found","1998","29.750000","-4.500000","(29.75, -4.5)"
"Bilanga","Diogenite","25000","Fell","1999","12.450000","-0.083330","(12.45, -0.08333)"
"Djoumine","H5-6","10000","Fell","1999","36.950000","9.550000","(36.95, 9.55)"
"Dunbogan","L6","30","Fell","1999","-31.666670","152.833330","(-31.66667, 152.83333)"
"Katagum","L6","1500","Fell","1999","11.333330","10.083330","(11.33333, 10.08333)"
"Kobe","CK4","136","Fell","1999","34.733330","135.166670","(34.73333, 135.16667)"
"Leighlinbridge","L6","271.39999999999998","Fell","1999","52.666670","-6.966670","(52.66667, -6.96667)"
"Sabrum","LL6","478","Fell","1999","23.083330","91.666670","(23.08333, 91.66667)"
"Allan Hills 99500","CM2","13.6","Found","1999","-76.716670","159.666670","(-76.71667, 159.66667)"
"Allan Hills 99501","H6","20.3","Found","1999","-76.716670","159.666670","(-76.71667, 159.66667)"
"Allan Hills 99502","L5","13.7","Found","1999","-76.716670","159.666670","(-76.71667, 159.66667)"
"Allan Hills 99503","H4","36.1","Found","1999","-76.716670","159.666670","(-76.71667, 159.66667)"
"Allan Hills 99504","H6","186","Found","1999","-76.716670","159.666670","(-76.71667, 159.66667)"
"Allan Hills 99505","H6","453.6","Found","1999","-76.716670","159.666670","(-76.71667, 159.66667)"
"Allan Hills 99506","H5","1009.2","Found","1999","-76.716670","159.666670","(-76.71667, 159.66667)"
"Areshima","LL3.7","114.3","Found","1999","18.212330","10.177670","(18.21233, 10.17767)"
"Arivaca","Eucrite-mmict","30.1","Found","1999","31.593910","-111.370230","(31.59391, -111.37023)"
"Asab","H5","1530","Found","1999","-25.433330","17.916670","(-25.43333, 17.91667)"
"Bacqueville","H6","395","Found","1999","49.322220","1.365560","(49.32222, 1.36556)"
"Beer Bottle Pass","L5","8.9","Found","1999","35.661170","-115.333330","(35.66117, -115.33333)"
"Bluewing 002","H5","23","Found","1999","40.241480","-118.947630","(40.24148, -118.94763)"
"Bluewing 003","L6","95","Found","1999","40.267520","-118.943080","(40.26752, -118.94308)"
"Bluewing 004","L5","113","Found","1999","40.275370","-118.946100","(40.27537, -118.9461)"
"Bluewing 005","L5","7200","Found","1999","40.285630","-118.946570","(40.28563, -118.94657)"
"Bluewing 006","L6","355","Found","1999","40.283380","-118.948080","(40.28338, -118.94808)"
"Bluewing 007","L4","324","Found","1999","40.282470","-118.948720","(40.28247, -118.94872)"
"Bluewing 030","H5","18.809999999999999","Found","1999","40.266670","-118.933330","(40.26667, -118.93333)"
"Bluewing 031","H5","170","Found","1999","40.266670","-118.933330","(40.26667, -118.93333)"
"Bluewing 032","L5","78","Found","1999","40.266670","-118.933330","(40.26667, -118.93333)"
"Bluewing 033","L5","287.44","Found","1999","40.266670","-118.933330","(40.26667, -118.93333)"
"Bluewing 034","H5","34","Found","1999","40.266670","-118.933330","(40.26667, -118.93333)"
"Bluewing 035","L6","12.56","Found","1999","40.266670","-118.933330","(40.26667, -118.93333)"
"Bluewing 036","L6","10.47","Found","1999","40.266670","-118.933330","(40.26667, -118.93333)"
"Catalina 003","Iron, IVB","3180","Found","1999","-25.204670","-69.828580","(-25.20467, -69.82858)"
"Coyote Dry Lake 024","H5","2430","Found","1999","35.071500","-116.772050","(35.0715, -116.77205)"
"Coyote Dry Lake 033","H5","5220","Found","1999","35.056050","-116.776300","(35.05605, -116.7763)"
"Coyote Dry Lake 040","H4","344","Found","1999","35.093730","-116.763430","(35.09373, -116.76343)"
"Coyote Dry Lake 054","H5","392.8","Found","1999","35.076670","-116.746670","(35.07667, -116.74667)"
"Coyote Dry Lake 061","H5","2134","Found","1999","35.052420","-116.766700","(35.05242, -116.7667)"
"Coyote Dry Lake 063","H4","67.61","Found","1999","35.058780","-116.773000","(35.05878, -116.773)"
"Coyote Dry Lake 064","H5","1364.31","Found","1999","35.058170","-116.774300","(35.05817, -116.7743)"
"Coyote Dry Lake 067","L6","412.05","Found","1999","35.038150","-116.753100","(35.03815, -116.7531)"
"Coyote Dry Lake 080","H5","278.10000000000002","Found","1999","35.074020","-116.761170","(35.07402, -116.76117)"
"Coyote Dry Lake 105","H5","61.5","Found","1999","35.050730","-116.766980","(35.05073, -116.76698)"
"Coyote Dry Lake 110","H4","68.02","Found","1999","35.046250","-116.735470","(35.04625, -116.73547)"
"Coyote Dry Lake 115","H5-6","1369","Found","1999","35.058650","-116.768720","(35.05865, -116.76872)"
"Coyote Dry Lake 116","H6","4.4000000000000004","Found","1999","35.058470","-116.769000","(35.05847, -116.769)"
"Coyote Dry Lake 117","H3","162","Found","1999","35.050100","-116.744430","(35.0501, -116.74443)"
"Coyote Dry Lake 119","H5","3.2","Found","1999","35.038150","-116.753100","(35.03815, -116.7531)"
"Coyote Dry Lake 120","H5","18.5","Found","1999","35.058930","-116.768720","(35.05893, -116.76872)"
"Coyote Dry Lake 121","H4","14.2","Found","1999","35.059470","-116.768500","(35.05947, -116.7685)"
"Cuddeback Dry Lake 001","L6","32.5","Found","1999","35.295750","-117.466800","(35.29575, -117.4668)"
"Dar al Gani 1001","H6","132","Found","1999","27.376830","16.302330","(27.37683, 16.30233)"
"Dar al Gani 1002","H5","370","Found","1999","27.351330","16.253670","(27.35133, 16.25367)"
"Dar al Gani 1003","H5","236","Found","1999","27.278330","16.277170","(27.27833, 16.27717)"
"Dar al Gani 1004","H5","287","Found","1999","27.258500","16.092330","(27.2585, 16.09233)"
"Dar al Gani 1005","H4","477","Found","1999","27.190170","16.308330","(27.19017, 16.30833)"
"Dar al Gani 1006","CO3","4150","Found","1999","27.203000","15.900670","(27.203, 15.90067)"
"Dar al Gani 1007","L6","124","Found","1999","27.158500","16.456170","(27.1585, 16.45617)"
"Dar al Gani 1008","H5","108","Found","1999","27.917000","16.487670","(27.917, 16.48767)"
"Dar al Gani 1009","L5","85","Found","1999","27.947830","16.509830","(27.94783, 16.50983)"
"Dar al Gani 1011","L5","38.049999999999997","Found","1999","27.043060","16.411670","(27.04306, 16.41167)"
"Dar al Gani 1012","H5","14.8","Found","1999","27.152220","16.483060","(27.15222, 16.48306)"
"Dar al Gani 1013","L4-5","20.32","Found","1999","27.152220","16.517220","(27.15222, 16.51722)"
"Dar al Gani 1014","H5","239","Found","1999","27.571390","16.175000","(27.57139, 16.175)"
"Dar al Gani 1015","H5","247","Found","1999","27.426390","16.274170","(27.42639, 16.27417)"
"Dar al Gani 1016","L~6","11.65","Found","1999","27.252530","16.083720","(27.25253, 16.08372)"
"Dar al Gani 1017","LL~6","176.78","Found","1999","27.438700","15.948380","(27.4387, 15.94838)"
"Dar al Gani 1018","H5","181.88","Found","1999","27.631670","16.086940","(27.63167, 16.08694)"
"Dar al Gani 1019","L5","104.1","Found","1999","27.571390","16.083330","(27.57139, 16.08333)"
"Dar al Gani 1023","Ureilite-pmict","149","Found","1999","27.025830","16.387830","(27.02583, 16.38783)"
"Dar al Gani 1024","LL5","142","Found","1999","27.188000","16.402330","(27.188, 16.40233)"
"Dar al Gani 1025","LL4","173","Found","1999","26.906330","16.686500","(26.90633, 16.6865)"
"Dar al Gani 1026","L3","214","Found","1999","26.907000","16.681500","(26.907, 16.6815)"
"Dar al Gani 1027","L5","137","Found","1999","27.231000","16.249000","(27.231, 16.249)"
"Dar al Gani 1033","H4","38.9","Found","1999","27.467670","16.170170","(27.46767, 16.17017)"
"Dar al Gani 1034","LL6","232","Found","1999","27.667330","15.950500","(27.66733, 15.9505)"
"Dar al Gani 1035","H4","36","Found","1999","27.232330","16.196000","(27.23233, 16.196)"
"Dar al Gani 1036","Ureilite","222","Found","1999","27.033670","16.383330","(27.03367, 16.38333)"
"Dar al Gani 1037","Martian (shergottite)","4012.4","Found","1999","27.333330","16.216670","(27.33333, 16.21667)"
"Dar al Gani 1038","L4","80","Found","1999","27.333330","16.250000","(27.33333, 16.25)"
"Dar al Gani 1039","L6","889","Found","1999","27.330170","16.231170","(27.33017, 16.23117)"
"Dar al Gani 1042","Lunar","801","Found","1999","27.182000","16.300170","(27.182, 16.30017)"
"Dar al Gani 1047","Ureilite-pmict","49.8","Found","1999","27.035830","16.385280","(27.03583, 16.38528)"
"Dar al Gani 1054","Ureilite","28.4","Found","1999","27.427670","16.165500","(27.42767, 16.1655)"
"Dar al Gani 648","H5","288","Found","1999","27.163060","16.004440","(27.16306, 16.00444)"
"Dar al Gani 649","L6","310","Found","1999","27.260560","16.007500","(27.26056, 16.0075)"
"Dar al Gani 650","L6","3700","Found","1999","27.258610","16.011390","(27.25861, 16.01139)"
"Dar al Gani 652","L6","744","Found","1999","26.983330","16.383330","(26.98333, 16.38333)"
"Dar al Gani 653","H5","2125","Found","1999","27.016670","16.366670","(27.01667, 16.36667)"
"Dar al Gani 654","H4","2478","Found","1999","26.800000","16.066670","(26.8, 16.06667)"
"Dar al Gani 655","L6","168","Found","1999","27.116670","16.183330","(27.11667, 16.18333)"
"Dar al Gani 656","L6","578","Found","1999","26.966670","16.416670","(26.96667, 16.41667)"
"Dar al Gani 657","L6","386","Found","1999","27.283330","16.100000","(27.28333, 16.1)"
"Dar al Gani 658","H5/6","35","Found","1999","26.933330","16.466670","(26.93333, 16.46667)"
"Dar al Gani 660","Ureilite","86","Found","1999","27.033330","16.383330","(27.03333, 16.38333)"
"Dar al Gani 661","Ureilite","23","Found","1999","27.050000","16.383330","(27.05, 16.38333)"
"Dar al Gani 662","H6","385","Found","1999","27.116670","16.433330","(27.11667, 16.43333)"
"Dar al Gani 663","L6","532","Found","1999","27.116670","16.433330","(27.11667, 16.43333)"
"Dar al Gani 665","Ureilite-pmict","363","Found","1999","27.050000","16.350000","(27.05, 16.35)"
"Dar al Gani 666","L/LL3","33","Found","1999","27.050000","16.050000","(27.05, 16.05)"
"Dar al Gani 667","CO3","108","Found","1999","27.050000","16.050000","(27.05, 16.05)"
"Dar al Gani 668","CO3","86","Found","1999","27.066670","16.066670","(27.06667, 16.06667)"
"Dar al Gani 669","Howardite","926","Found","1999","27.333330","16.166670","(27.33333, 16.16667)"
"Dar al Gani 671","Howardite","485","Found","1999","27.350000","16.166670","(27.35, 16.16667)"
"Dar al Gani 672","LL5","1616","Found","1999","27.466670","16.300000","(27.46667, 16.3)"
"Dar al Gani 674","L6","252","Found","1999","26.983330","16.383330","(26.98333, 16.38333)"
"Dar al Gani 675","H5","196","Found","1999","27.000000","16.400000","(27.0, 16.4)"
"Dar al Gani 676","L6","246","Found","1999","26.966670","16.366670","(26.96667, 16.36667)"
"Dar al Gani 677","L6","584","Found","1999","27.000000","16.133330","(27.0, 16.13333)"
"Dar al Gani 679","H5-6","21","Found","1999","26.950000","16.466670","(26.95, 16.46667)"
"Dar al Gani 680","Ureilite","78","Found","1999","27.050000","16.400000","(27.05, 16.4)"
"Dar al Gani 681","Ureilite","110","Found","1999","27.050000","16.383330","(27.05, 16.38333)"
"Dar al Gani 682","H6","1998","Found","1999","27.033330","16.183330","(27.03333, 16.18333)"
"Dar al Gani 683","L6","232","Found","1999","26.583330","16.800000","(26.58333, 16.8)"
"Dar al Gani 684","Eucrite","2210","Found","1999","27.083330","16.383330","(27.08333, 16.38333)"
"Dar al Gani 685","H4-6","380","Found","1999","27.450000","16.250000","(27.45, 16.25)"
"Dar al Gani 686","H6","184","Found","1999","27.016670","16.416670","(27.01667, 16.41667)"
"Dar al Gani 687","H5","30","Found","1999","26.950000","16.466670","(26.95, 16.46667)"
"Dar al Gani 688","H5/6","616","Found","1999","26.950000","16.466670","(26.95, 16.46667)"
